aclew_child_id,group_corp,group_corpNE,corp,segment,age_mo_round,tchiyr.m,tchiyr.sd,n_spkrs_clip.st,SpkrType,tds_mph.st,cds_mph.st,ads_mph.st
9492,UK_English,UK_English,ROW,11,15,13.928571428571429,8.62473932153252,1,Man,0,1.2899999999999998,0
9492,UK_English,UK_English,ROW,11,15,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9492,UK_English,UK_English,ROW,12,15,13.928571428571429,8.62473932153252,0,Child,0,0,0
9492,UK_English,UK_English,ROW,12,15,13.928571428571429,8.62473932153252,0,Man,0,0,0
9492,UK_English,UK_English,ROW,12,15,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9492,UK_English,UK_English,ROW,13,15,13.928571428571429,8.62473932153252,0,Child,0,0,0
9492,UK_English,UK_English,ROW,13,15,13.928571428571429,8.62473932153252,0,Man,0,0,0
9492,UK_English,UK_English,ROW,13,15,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9492,UK_English,UK_English,ROW,14,15,13.928571428571429,8.62473932153252,1,Child,0,0,0
9492,UK_English,UK_English,ROW,14,15,13.928571428571429,8.62473932153252,0,Man,0,0,0
9492,UK_English,UK_English,ROW,14,15,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9492,UK_English,UK_English,ROW,15,15,13.928571428571429,8.62473932153252,1,Child,0,0,1.5599999999999998
9492,UK_English,UK_English,ROW,15,15,13.928571428571429,8.62473932153252,0,Man,0,0,0
9492,UK_English,UK_English,ROW,15,15,13.928571428571429,8.62473932153252,1,Woman,0.96,0.96,0
9492,UK_English,UK_English,ROW,2,15,13.928571428571429,8.62473932153252,2,Child,0,0.15,5.94
9492,UK_English,UK_English,ROW,2,15,13.928571428571429,8.62473932153252,0,Man,0,0,0
9492,UK_English,UK_English,ROW,2,15,13.928571428571429,8.62473932153252,1,Woman,3.36,12.69,0
9492,UK_English,UK_English,ROW,3,15,13.928571428571429,8.62473932153252,2,Child,2.19,2.91,1.44
9492,UK_English,UK_English,ROW,3,15,13.928571428571429,8.62473932153252,0,Man,0,0,0
9492,UK_English,UK_English,ROW,3,15,13.928571428571429,8.62473932153252,1,Woman,1.23,2.46,0
9492,UK_English,UK_English,ROW,4,15,13.928571428571429,8.62473932153252,2,Child,0,0,2.79
9492,UK_English,UK_English,ROW,4,15,13.928571428571429,8.62473932153252,1,Man,1.38,1.62,0.39
9492,UK_English,UK_English,ROW,4,15,13.928571428571429,8.62473932153252,1,Woman,0,0.45,5.8500000000000005
9492,UK_English,UK_English,ROW,5,15,13.928571428571429,8.62473932153252,1,Child,1.7999999999999998,1.7999999999999998,11.22
9492,UK_English,UK_English,ROW,5,15,13.928571428571429,8.62473932153252,1,Man,0,0,0.3
9492,UK_English,UK_English,ROW,5,15,13.928571428571429,8.62473932153252,1,Woman,0.84,15.63,0.48
9492,UK_English,UK_English,ROW,6,15,13.928571428571429,8.62473932153252,1,Child,0.21,0.21,4.92
9492,UK_English,UK_English,ROW,6,15,13.928571428571429,8.62473932153252,1,Man,0,0,3.48
9492,UK_English,UK_English,ROW,6,15,13.928571428571429,8.62473932153252,1,Woman,0,0.48,7.62
9492,UK_English,UK_English,ROW,7,15,13.928571428571429,8.62473932153252,1,Child,4.83,4.83,1.5
9492,UK_English,UK_English,ROW,7,15,13.928571428571429,8.62473932153252,0,Man,0,0,0
9492,UK_English,UK_English,ROW,7,15,13.928571428571429,8.62473932153252,1,Woman,0.69,1.44,0
9492,UK_English,UK_English,ROW,8,15,13.928571428571429,8.62473932153252,1,Child,0,0,0
9492,UK_English,UK_English,ROW,8,15,13.928571428571429,8.62473932153252,1,Man,1.14,1.14,0
9492,UK_English,UK_English,ROW,8,15,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9492,UK_English,UK_English,ROW,9,15,13.928571428571429,8.62473932153252,0,Child,0,0,0
9492,UK_English,UK_English,ROW,9,15,13.928571428571429,8.62473932153252,0,Man,0,0,0
9492,UK_English,UK_English,ROW,9,15,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9527,NA_English,NA_English,SOD,1,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,1,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,1,12,13.928571428571429,8.62473932153252,1,Woman,4.95,4.95,0
9527,NA_English,NA_English,SOD,10,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,10,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,10,12,13.928571428571429,8.62473932153252,1,Woman,6.9,6.9,0
9527,NA_English,NA_English,SOD,11,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,11,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,11,12,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9527,NA_English,NA_English,SOD,12,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,12,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,12,12,13.928571428571429,8.62473932153252,3,Woman,2.67,4.319999999999999,31.56
9527,NA_English,NA_English,SOD,13,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,13,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,13,12,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9527,NA_English,NA_English,SOD,14,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,14,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,14,12,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9527,NA_English,NA_English,SOD,15,12,13.928571428571429,8.62473932153252,1,Child,0,0,0
9527,NA_English,NA_English,SOD,15,12,13.928571428571429,8.62473932153252,1,Man,0,0.42,0
9527,NA_English,NA_English,SOD,15,12,13.928571428571429,8.62473932153252,1,Woman,15.24,15.24,0
9527,NA_English,NA_English,SOD,2,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,2,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,2,12,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9527,NA_English,NA_English,SOD,3,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,3,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,3,12,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9527,NA_English,NA_English,SOD,4,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,4,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,4,12,13.928571428571429,8.62473932153252,1,Woman,4.56,4.56,0
9527,NA_English,NA_English,SOD,5,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,5,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,5,12,13.928571428571429,8.62473932153252,1,Woman,9.81,9.81,0
9527,NA_English,NA_English,SOD,6,12,13.928571428571429,8.62473932153252,1,Child,0,0,5.58
9527,NA_English,NA_English,SOD,6,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,6,12,13.928571428571429,8.62473932153252,1,Woman,8.489999999999998,15.3,0
9527,NA_English,NA_English,SOD,7,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,7,12,13.928571428571429,8.62473932153252,1,Man,2.1,2.52,0
9527,NA_English,NA_English,SOD,7,12,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9527,NA_English,NA_English,SOD,8,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,8,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,8,12,13.928571428571429,8.62473932153252,1,Woman,14.13,14.64,0
9527,NA_English,NA_English,SOD,9,12,13.928571428571429,8.62473932153252,0,Child,0,0,0
9527,NA_English,NA_English,SOD,9,12,13.928571428571429,8.62473932153252,0,Man,0,0,0
9527,NA_English,NA_English,SOD,9,12,13.928571428571429,8.62473932153252,1,Woman,16.44,16.44,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-1,4,13.928571428571429,8.62473932153252,1,Child,0,3.888,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-1,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-1,4,13.928571428571429,8.62473932153252,4,Woman,4.176,4.176,11.376
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-2,4,13.928571428571429,8.62473932153252,0,Child,0,0,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-2,4,13.928571428571429,8.62473932153252,1,Man,0,0,16.32
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-2,4,13.928571428571429,8.62473932153252,1,Woman,3.744,3.744,10.368
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-3,4,13.928571428571429,8.62473932153252,0,Child,0,0,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-3,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-3,4,13.928571428571429,8.62473932153252,2,Woman,0,0,34.416
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-4,4,13.928571428571429,8.62473932153252,0,Child,0,0,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-4,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-4,4,13.928571428571429,8.62473932153252,2,Woman,0,0,20.136
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-5,4,13.928571428571429,8.62473932153252,0,Child,0,0,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-5,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-5,4,13.928571428571429,8.62473932153252,2,Woman,0,0,18.936
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-6,4,13.928571428571429,8.62473932153252,0,Child,0,0,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-6,4,13.928571428571429,8.62473932153252,1,Man,1.7999999999999998,1.7999999999999998,12.792
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-6,4,13.928571428571429,8.62473932153252,1,Woman,2.256,2.256,24.144
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-7,4,13.928571428571429,8.62473932153252,2,Child,8.112,15.768000000000002,11.136
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-7,4,13.928571428571429,8.62473932153252,0,Man,0,0,0
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-7,4,13.928571428571429,8.62473932153252,4,Woman,2.8080000000000003,10.344,36.983999999999995
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-8,4,13.928571428571429,8.62473932153252,2,Child,0,7.223999999999999,0.936
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-8,4,13.928571428571429,8.62473932153252,3,Man,3.24,3.24,13.824
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-8,4,13.928571428571429,8.62473932153252,4,Woman,0,1.128,34.8
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-9,4,13.928571428571429,8.62473932153252,2,Child,0,10.608,0.14400000000000002
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-9,4,13.928571428571429,8.62473932153252,3,Man,0,0,9.816
9732,Yeli_Dnye,Yeli_Dnye,CAS,random-9,4,13.928571428571429,8.62473932153252,6,Woman,2.8080000000000003,3.672,22.991999999999997
9755,NA_English,NA_English,WAR,1,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
9755,NA_English,NA_English,WAR,1,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
9755,NA_English,NA_English,WAR,1,3,13.928571428571429,8.62473932153252,1,Woman,0.69,0.69,0
9755,NA_English,NA_English,WAR,10,3,13.928571428571429,8.62473932153252,1,Child,0,0,2.76
9755,NA_English,NA_English,WAR,10,3,13.928571428571429,8.62473932153252,1,Man,0.48,1.35,0
9755,NA_English,NA_English,WAR,10,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9755,NA_English,NA_English,WAR,11,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
9755,NA_English,NA_English,WAR,11,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
9755,NA_English,NA_English,WAR,11,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9755,NA_English,NA_English,WAR,12,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
9755,NA_English,NA_English,WAR,12,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
9755,NA_English,NA_English,WAR,12,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9755,NA_English,NA_English,WAR,13,3,13.928571428571429,8.62473932153252,1,Child,0,0,13.05
9755,NA_English,NA_English,WAR,13,3,13.928571428571429,8.62473932153252,1,Man,0,1.38,0.5399999999999999
9755,NA_English,NA_English,WAR,13,3,13.928571428571429,8.62473932153252,1,Woman,0,12.63,0.96
9755,NA_English,NA_English,WAR,14,3,13.928571428571429,8.62473932153252,1,Child,0,0,0
9755,NA_English,NA_English,WAR,14,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
9755,NA_English,NA_English,WAR,14,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9755,NA_English,NA_English,WAR,15,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
9755,NA_English,NA_English,WAR,15,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
9755,NA_English,NA_English,WAR,15,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9755,NA_English,NA_English,WAR,2,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
9755,NA_English,NA_English,WAR,2,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
9755,NA_English,NA_English,WAR,2,3,13.928571428571429,8.62473932153252,1,Woman,0.93,0.93,0
9755,NA_English,NA_English,WAR,3,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
9755,NA_English,NA_English,WAR,3,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
9755,NA_English,NA_English,WAR,3,3,13.928571428571429,8.62473932153252,1,Woman,0,0,0.72
9755,NA_English,NA_English,WAR,4,3,13.928571428571429,8.62473932153252,1,Child,0,0,3.87
9755,NA_English,NA_English,WAR,4,3,13.928571428571429,8.62473932153252,1,Man,0,7.890000000000001,0.6
9755,NA_English,NA_English,WAR,4,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9755,NA_English,NA_English,WAR,5,3,13.928571428571429,8.62473932153252,1,Child,0,0,5.159999999999999
9755,NA_English,NA_English,WAR,5,3,13.928571428571429,8.62473932153252,1,Man,0,3.57,0
9755,NA_English,NA_English,WAR,5,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9755,NA_English,NA_English,WAR,6,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
9755,NA_English,NA_English,WAR,6,3,13.928571428571429,8.62473932153252,1,Man,0,2.31,17.25
9755,NA_English,NA_English,WAR,6,3,13.928571428571429,8.62473932153252,1,Woman,0,0,9.6
9755,NA_English,NA_English,WAR,7,3,13.928571428571429,8.62473932153252,0,Child,0,0,0
9755,NA_English,NA_English,WAR,7,3,13.928571428571429,8.62473932153252,0,Man,0,0,0
9755,NA_English,NA_English,WAR,7,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9755,NA_English,NA_English,WAR,8,3,13.928571428571429,8.62473932153252,1,Child,0,0,3.78
9755,NA_English,NA_English,WAR,8,3,13.928571428571429,8.62473932153252,1,Man,7.95,9.18,0
9755,NA_English,NA_English,WAR,8,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9755,NA_English,NA_English,WAR,9,3,13.928571428571429,8.62473932153252,1,Child,0,0,11.46
9755,NA_English,NA_English,WAR,9,3,13.928571428571429,8.62473932153252,1,Man,0,2.88,0
9755,NA_English,NA_English,WAR,9,3,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9801,UK_English,UK_English,ROW,1,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9801,UK_English,UK_English,ROW,1,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9801,UK_English,UK_English,ROW,1,19,13.928571428571429,8.62473932153252,2,Woman,13.95,13.95,0
9801,UK_English,UK_English,ROW,10,19,13.928571428571429,8.62473932153252,1,Child,0,0,0.93
9801,UK_English,UK_English,ROW,10,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9801,UK_English,UK_English,ROW,10,19,13.928571428571429,8.62473932153252,1,Woman,23.19,24.24,0.63
9801,UK_English,UK_English,ROW,11,19,13.928571428571429,8.62473932153252,2,Child,0,3.1799999999999997,11.94
9801,UK_English,UK_English,ROW,11,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9801,UK_English,UK_English,ROW,11,19,13.928571428571429,8.62473932153252,1,Woman,6.1499999999999995,17.82,0
9801,UK_English,UK_English,ROW,12,19,13.928571428571429,8.62473932153252,3,Child,0,0.32999999999999996,1.68
9801,UK_English,UK_English,ROW,12,19,13.928571428571429,8.62473932153252,2,Man,0,0.51,0.32999999999999996
9801,UK_English,UK_English,ROW,12,19,13.928571428571429,8.62473932153252,5,Woman,9.51,15.06,4.050000000000001
9801,UK_English,UK_English,ROW,13,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9801,UK_English,UK_English,ROW,13,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9801,UK_English,UK_English,ROW,13,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9801,UK_English,UK_English,ROW,14,19,13.928571428571429,8.62473932153252,2,Child,0,0,3.24
9801,UK_English,UK_English,ROW,14,19,13.928571428571429,8.62473932153252,1,Man,0,0,1.11
9801,UK_English,UK_English,ROW,14,19,13.928571428571429,8.62473932153252,5,Woman,9.06,18.12,22.2
9801,UK_English,UK_English,ROW,15,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9801,UK_English,UK_English,ROW,15,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9801,UK_English,UK_English,ROW,15,19,13.928571428571429,8.62473932153252,1,Woman,2.22,5.52,0
9801,UK_English,UK_English,ROW,2,19,13.928571428571429,8.62473932153252,1,Child,0,0.18,0.63
9801,UK_English,UK_English,ROW,2,19,13.928571428571429,8.62473932153252,1,Man,0,8.489999999999998,0
9801,UK_English,UK_English,ROW,2,19,13.928571428571429,8.62473932153252,5,Woman,23.19,54.18,3.15
9801,UK_English,UK_English,ROW,3,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9801,UK_English,UK_English,ROW,3,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9801,UK_English,UK_English,ROW,3,19,13.928571428571429,8.62473932153252,1,Woman,13.95,13.95,0
9801,UK_English,UK_English,ROW,4,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9801,UK_English,UK_English,ROW,4,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9801,UK_English,UK_English,ROW,4,19,13.928571428571429,8.62473932153252,1,Woman,4.65,4.83,0
9801,UK_English,UK_English,ROW,5,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9801,UK_English,UK_English,ROW,5,19,13.928571428571429,8.62473932153252,1,Man,0,1.14,0
9801,UK_English,UK_English,ROW,5,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9801,UK_English,UK_English,ROW,6,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9801,UK_English,UK_English,ROW,6,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9801,UK_English,UK_English,ROW,6,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9801,UK_English,UK_English,ROW,7,19,13.928571428571429,8.62473932153252,0,Child,0,0,0
9801,UK_English,UK_English,ROW,7,19,13.928571428571429,8.62473932153252,0,Man,0,0,0
9801,UK_English,UK_English,ROW,7,19,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9801,UK_English,UK_English,ROW,8,19,13.928571428571429,8.62473932153252,2,Child,0,0,0
9801,UK_English,UK_English,ROW,8,19,13.928571428571429,8.62473932153252,1,Man,0,0.63,10.47
9801,UK_English,UK_English,ROW,8,19,13.928571428571429,8.62473932153252,1,Woman,0,6.87,11.91
9801,UK_English,UK_English,ROW,9,19,13.928571428571429,8.62473932153252,1,Child,0,0,7.109999999999999
9801,UK_English,UK_English,ROW,9,19,13.928571428571429,8.62473932153252,1,Man,0,3.1799999999999997,1.3199999999999998
9801,UK_English,UK_English,ROW,9,19,13.928571428571429,8.62473932153252,1,Woman,1.44,11.82,3.9
9854,NA_English,NA_English,SOD,1,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,1,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
9854,NA_English,NA_English,SOD,1,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9854,NA_English,NA_English,SOD,10,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,10,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
9854,NA_English,NA_English,SOD,10,17,13.928571428571429,8.62473932153252,2,Woman,5.34,5.58,10.8
9854,NA_English,NA_English,SOD,11,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,11,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
9854,NA_English,NA_English,SOD,11,17,13.928571428571429,8.62473932153252,2,Woman,6.39,6.45,13.95
9854,NA_English,NA_English,SOD,12,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,12,17,13.928571428571429,8.62473932153252,1,Man,0,0,1.47
9854,NA_English,NA_English,SOD,12,17,13.928571428571429,8.62473932153252,2,Woman,5.67,5.67,7.05
9854,NA_English,NA_English,SOD,13,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,13,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
9854,NA_English,NA_English,SOD,13,17,13.928571428571429,8.62473932153252,2,Woman,1.5599999999999998,1.5599999999999998,3.51
9854,NA_English,NA_English,SOD,14,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,14,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
9854,NA_English,NA_English,SOD,14,17,13.928571428571429,8.62473932153252,2,Woman,11.76,12.6,5.88
9854,NA_English,NA_English,SOD,15,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,15,17,13.928571428571429,8.62473932153252,2,Man,0,0,0.18
9854,NA_English,NA_English,SOD,15,17,13.928571428571429,8.62473932153252,2,Woman,3.57,3.57,3.48
9854,NA_English,NA_English,SOD,2,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,2,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
9854,NA_English,NA_English,SOD,2,17,13.928571428571429,8.62473932153252,0,Woman,0,0,0
9854,NA_English,NA_English,SOD,3,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,3,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
9854,NA_English,NA_English,SOD,3,17,13.928571428571429,8.62473932153252,1,Woman,0,0,1.71
9854,NA_English,NA_English,SOD,4,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,4,17,13.928571428571429,8.62473932153252,0,Man,0,0,0
9854,NA_English,NA_English,SOD,4,17,13.928571428571429,8.62473932153252,2,Woman,20.67,20.67,2.37
9854,NA_English,NA_English,SOD,5,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,5,17,13.928571428571429,8.62473932153252,1,Man,0,0,1.5
9854,NA_English,NA_English,SOD,5,17,13.928571428571429,8.62473932153252,2,Woman,4.29,4.29,7.23
9854,NA_English,NA_English,SOD,6,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
9854,NA_English,NA_English,SOD,6,17,13.928571428571429,8.62473932153252,1,Man,1.05,1.05,0
9854,NA_English,NA_English,SOD,6,17,13.928571428571429,8.62473932153252,1,Woman,1.5299999999999998,1.5299999999999998,0
9854,NA_English,NA_English,SOD,7,17,13.928571428571429,8.62473932153252,0,Child,0,0,0
